12942,129420,99999
12950,129500,99999
12960,129600,99999
12970,129700,99999
12982,129820,99999
12992,129920,99999
13005,140050,99999
13023,140230,99999
13105,141050,99999
13116,131160,99999
13183,131830,99999
13228,132280,99999
13242,132420,99999
13257,145570,99999
13272,132720,99999
13348,133480,99999
13353,133530,99999
13388,133880,99999
13457,134570,99999
13462,134620,99999
13481,134810,99999
13493,134930,99999
13571,135710,99999
13575,135750,99999
13576,135760,99999
13577,135770,99999
13578,135780,99999
13580,135800,99999
13581,135810,99999
13583,135830,99999
13585,135850,99999
13586,135860,99999
13588,135880,99999
13590,135900,99999
13591,135910,99999
13592,135920,99999
13594,135940,99999
13595,135950,99999
13597,135970,99999
13598,135980,99999
13600,136000,99999
13601,136010,99999
13610,136100,99999
13611,136110,99999
13615,136150,99999
13619,136190,99999
13622,136220,99999
13624,136240,99999
13625,136250,99999
13629,136290,99999
14006,140060,99999
14007,140070,99999
14008,140080,99999
14009,140090,99999
14010,140100,99999
14012,140120,99999
14014,140140,99999
14015,140150,99999
14021,140210,99999
14024,140240,99999
14026,140260,99999
14031,140310,99999
14106,141060,99999
14112,141120,99999
14118,141180,99999
14120,141200,99999
14121,141210,99999
14122,141220,99999
14216,142160,99999
14219,142190,99999
14232,142320,99999
14234,142340,99999
14235,142350,99999
14236,142360,99999
14240,142400,99999
14241,142410,99999
14244,142440,99999
14246,142460,99999
14248,142480,99999
14253,142530,99999
14256,142560,99999
14258,142580,99999
14280,142840,99999
14307,143070,99999
14308,143080,99999
14314,143140,99999
14321,143210,99999
14323,143230,99999
14324,143240,99999
14328,143280,99999
14330,143300,99999
14370,143700,99999
14382,143820,99999
14428,144280,99999
14431,144310,99999
14438,144380,99999
14441,144410,99999
14442,144420,99999
14443,144430,99999
14444,144440,99999
14445,144450,99999
14447,144470,99999
14452,144520,99999
14454,144540,99999
14462,144620,99999
14472,144720,99999
14474,144740,99999
14640,146400,99999
15004,150040,99999
15007,150070,99999
15010,150100,99999
15014,150140,99999
15015,150150,99999
15020,150200,99999
15023,150230,99999
15025,150250,99999
15033,150330,99999
15042,150420,99999
15044,150440,99999
15047,150470,99999
15056,150560,99999
15063,150630,99999
15069,150690,99999
15073,150730,99999
15080,150800,99999
15083,150830,99999
15085,150850,99999
15088,150880,99999
15090,150900,99999
15094,150940,99999
15095,150950,99999
15099,150990,99999
15107,151070,99999
15108,151080,99999
15109,151090,99999
15111,151110,99999
15113,151130,99999
15117,151170,99999
15118,151180,99999
15119,151190,99999
15120,151200,99999
15123,151230,99999
15124,151240,99999
15127,151270,99999
15136,151360,99999
15138,151380,99999
15143,151430,99999
15145,151450,99999
15148,151480,99999
15150,151500,99999
15154,151540,99999
15160,151600,99999
15162,151620,99999
15163,151630,99999
15165,151650,99999
15168,151680,99999
15170,151700,99999
15179,151790,99999
15182,151820,99999
15184,151840,99999
15189,151890,99999
15194,151940,99999
15197,151970,99999
15199,151990,99999
15200,152000,99999
15204,152040,99999
15206,152060,99999
15208,152080,99999
15209,152090,99999
15215,152150,99999
15217,152170,99999
15219,152190,99999
15230,152300,99999
15231,152310,99999
15235,152350,99999
15238,152380,99999
15245,152450,99999
15247,152470,99999
15254,152540,99999
15260,152600,99999
15261,152610,99999
15262,152620,99999
15264,152640,99999
15265,152650,99999
15270,152700,99999
15277,152770,99999
15279,152790,99999
15280,152800,99999
15284,152840,99999
15285,152850,99999
15289,152890,99999
15292,152920,99999
15296,152960,99999
15297,152970,99999
15300,153000,99999
15301,153010,99999
15302,153020,99999
15307,153070,99999
15310,153100,99999
15314,153140,99999
15315,153150,99999
15316,153160,99999
15317,153170,99999
15319,153190,99999
15320,153200,99999
15324,153240,99999
15325,153250,99999
15328,153280,99999
15333,153330,99999
15335,153350,99999
15336,153360,99999
15337,153370,99999
15338,153380,99999
15340,153400,99999
15341,153410,99999
15344,153440,99999
15345,153450,99999
15346,153460,99999
15347,153470,99999
15349,153490,99999
15350,153500,99999
15360,153600,99999
15364,153640,99999
15366,153660,99999
15369,153690,99999
15373,153730,99999
15375,153750,99999
15377,153770,99999
15387,153870,99999
15388,153880,99999
15395,153950,99999
15402,154020,99999
15405,154050,99999
15406,154060,99999
15408,154080,99999
15409,154090,99999
15410,154100,99999
15412,154120,99999
15416,154160,99999
15419,154190,99999
15420,154200,99999
15421,154210,99999
15422,154220,99999
15425,154250,99999
15428,154280,99999
15434,154340,99999
15444,154440,99999
15445,154450,99999
15450,154500,99999
15455,154550,99999
15460,154600,99999
15462,154620,99999
15465,154650,99999
15469,154690,99999
15470,154700,99999
15475,154750,99999
15479,154790,99999
15480,154800,99999
15481,154810,99999
15482,154820,99999
15489,154890,99999
15490,154900,99999
15491,154910,99999
15494,154940,99999
15498,154980,99999
15499,154990,99999
15535,155350,99999
15552,155520,99999
15614,156140,99999
15625,156250,99999
15655,156550,99999
16008,160080,99999
16014,160140,99999
16020,160200,99999
16021,160210,99999
16022,160220,99999
16023,160230,99999
16033,160330,99999
16036,160360,99999
16037,160370,99999
16040,160400,99999
16044,160440,99999
16045,160450,99999
16052,160520,99999
16058,160580,99999
16059,160590,99999
16060,160600,99999
16061,160610,99999
16064,160640,99999
16066,160660,99999
16068,160680,99999
16072,160720,99999
16076,160760,99999
16080,160800,99999
16081,160810,99999
16084,160840,99999
16088,160880,99999
16089,160890,99999
16090,160900,99999
16094,160940,99999
16095,160950,99999
16098,160980,99999
16099,160990,99999
16101,161010,99999
16105,161050,99999
16107,161070,99999
16108,161080,99999
16110,161100,99999
16111,161110,99999
16114,161140,99999
16115,161150,99999
16119,161190,99999
16120,161200,99999
16122,161220,99999
16124,161240,99999
16125,161250,99999
16129,161290,99999
16132,161320,99999
16133,161330,99999
16134,161340,99999
16138,161380,99999
16140,161400,99999
16146,161460,99999
16147,161470,99999
16148,161480,99999
16149,161490,99999
16153,161530,99999
16158,161580,99999
16164,161640,99999
16168,161680,99999
16170,161700,99999
